,Zip_simple,tot_accidents
11969,49092,13
11970,83661,13
11971,25545,13
11972,72210,13
11973,47018,13
11974,53168,13
11975,36793,13
11976,24574,13
11977,43739,13
11978,76437,13
11979,37397,13
11980,16059,13
11981,44483,13
11982,98356,13
11983,70065,13
11984,16508,13
11985,70395,13
11986,65648,13
11987,31774,13
11988,02878,13
11989,28403,13
11990,30411,13
11991,35188,13
11992,33449,13
11993,14589,13
11994,88417,13
11995,19018,13
11996,59044,13
11997,75032,13
11998,84510,13
11999,46507,13
12000,91205,13
12001,36013,13
12002,95364,13
12003,31790,13
12004,40347,13
12005,46312,13
12006,80816,13
12007,55315,13
12008,91202,13
12009,46816,13
12010,49707,13
12011,44502,13
12012,35549,13
12013,77650,13
12014,32044,13
12015,68182,13
12016,12165,13
12017,32399,13
12018,46163,13
12019,84094,13
12020,84052,13
12021,06778,13
12022,28551,13
12023,11971,13
12024,19934,13
12025,63023,13
12026,83815,13
12027,17321,13
12028,80720,13
12029,55964,13
12030,47713,13
12031,97449,13
12032,13339,13
12033,16668,13
12034,99001,13
12035,56169,13
12036,20106,13
12037,74047,13
12038,95547,13
12039,72712,13
12040,44452,13
12041,07740,13
12042,37804,13
12043,13833,13
12044,21830,13
12045,72372,13
12046,08536,13
12047,03872,13
12048,88012,13
12049,43410,13
12050,38548,13
12051,96040,13
12052,02653,13
12053,15360,13
12054,97834,13
12055,24101,13
12056,14220,13
12057,89508,13
12058,54229,13
12059,43011,13
12060,60911,13
12061,16639,13
12062,06804,13
12063,07444,13
12064,18944,13
12065,48838,13
12066,51108,13
12067,82933,13
12068,72921,13
12069,55910,13
12070,55071,13
12071,22625,13
12072,48186,13
12073,96125,13
12074,06247,13
12075,14506,13
12076,62801,13
12077,50212,13
12078,77493,13
12079,06420,13
12080,21778,13
12081,04357,13
12082,15545,13
12083,45690,13
12084,97626,13
12085,13486,13
12086,25039,13
12087,17812,13
12088,05143,13
12089,72022,13
12090,71601,13
12091,51054,13
12092,87825,13
12093,50135,13
12094,77531,13
12095,49065,13
12096,15112,13
12097,56037,13
12098,17846,13
12099,84309,13
12100,77371,13
12101,44904,13
12102,12575,13
12103,49032,13
12104,83833,13
12105,96142,13
12106,37240,13
12107,54011,13
12108,27312,13
12109,97438,13
12110,02861,13
12111,78124,13
12112,56223,13
12113,56511,13
12114,80105,13
12115,15376,13
12116,74873,12
12117,78624,12
12118,19939,12
12119,46544,12
12120,36016,12
12121,24089,12
12122,44460,12
12123,62223,12
12124,20617,12
12125,68467,12
12126,35005,12
12127,52411,12
12128,44053,12
12129,28311,12
12130,53023,12
12131,15042,12
12132,03444,12
12133,31830,12
12134,81416,12
12135,02738,12
12136,06776,12
12137,72024,12
12138,72376,12
12139,17004,12
12140,24293,12
12141,48881,12
12142,01756,12
12143,03033,12
12144,17222,12
12145,31716,12
12146,07876,12
12147,98029,12
12148,01609,12
12149,36006,12
12150,64164,12
12151,37410,12
12152,77565,12
12153,40383,12
12154,17774,12
12155,62521,12
12156,37766,12
12157,07009,12
12158,62246,12
12159,24485,12
12160,46375,12
12161,21813,12
12162,17853,12
12163,60021,12
12164,53949,12
12165,23844,12
12166,22718,12
12167,84061,12
12168,93435,12
12169,77535,12
12170,53403,12
12171,91913,12
12172,76240,12
12173,99336,12
12174,48732,12
12175,31730,12
12176,75098,12
12177,44254,12
12178,21733,12
12179,15312,12
12180,72110,12
12181,48857,12
12182,02635,12
12183,81054,12
12184,52037,12
12185,16025,12
12186,47670,12
12187,96108,12
12188,76088,12
12189,20712,12
12190,52346,12
12191,30293,12
12192,82072,12
12193,92338,12
12194,96054,12
12195,98359,12
12196,89825,12
12197,83252,12
12198,89054,12
12199,18334,12
12200,47012,12
12201,15536,12
12202,49277,12
12203,86024,12
12204,08558,12
12205,59404,12
12206,85172,12
12207,14845,12
12208,16928,12
12209,97327,12
12210,75692,12
12211,03230,12
12212,55370,12
12213,75707,12
12214,31605,12
12215,20181,12
12216,51640,12
12217,29935,12
12218,37160,12
12219,98325,12
12220,20619,12
12221,16412,12
12222,17073,12
12223,43160,12
12224,65583,12
12225,75603,12
12226,71923,12
12227,19567,12
12228,92242,12
12229,14706,12
12230,01840,12
12231,37046,12
12232,54724,12
12233,81057,12
12234,01452,12
12235,46614,12
12236,22438,12
12237,81029,12
12238,12513,12
12239,98577,12
12240,95420,12
12241,35904,12
12242,70359,12
12243,28462,12
12244,02061,12
12245,28371,12
12246,25248,12
12247,21530,12
12248,84630,12
12249,15478,12
12250,72021,12
12251,69145,12
12252,27889,12
12253,01983,12
12254,54126,12
12255,14004,12
12256,03464,12
12257,68113,12
12258,60155,12
12259,20769,12
12260,85543,12
12261,53048,12
12262,97419,12
12263,74070,12
12264,98310,12
12265,46952,12
12266,78148,12
12267,45106,12
12268,22840,12
12269,28168,12
12270,28398,12
12271,31906,12
12272,30145,12
12273,31721,12
12274,32118,12
12275,42101,12
12276,92339,12
12277,52210,12
12278,20130,12
12279,60013,12
12280,44645,12
12281,86040,12
12282,99148,12
12283,03225,12
12284,17045,12
12285,32009,12
12286,77068,12
12287,56472,12
12288,61614,12
12289,86028,12
12290,27574,12
12291,64503,12
12292,32440,12
12293,35646,12
12294,75708,12
12295,28578,12
12296,62881,12
12297,39364,12
12298,28466,12
12299,12542,12
12300,99111,12
12301,20722,12
12302,67218,12
12303,07030,12
12304,33190,12
12305,23103,12
12306,03466,12
12307,93730,12
12308,61858,12
12309,48460,12
12310,23850,12
12311,18425,12
12312,88240,12
12313,94518,12
12314,48065,12
12315,29469,12
12316,24088,12
12317,36853,12
12318,46723,12
12319,19953,12
12320,80643,12
12321,04937,12
12322,07432,12
12323,71037,12
12324,83234,12
12325,80705,12
12326,74881,12
12327,63670,12
12328,24168,12
12329,12151,12
12330,50201,12
12331,25813,12
12332,61938,12
12333,12059,12
12334,53566,12
12335,53954,12
12336,15846,12
12337,56010,12
12338,56054,12
12339,37743,12
12340,55339,12
12341,44067,12
12342,81520,12
12343,84622,12
12344,44303,12
12345,28138,12
12346,72701,12
12347,98605,12
12348,03443,12
12349,80512,12
12350,62615,12
12351,71302,12
12352,14747,12
12353,01434,12
12354,03844,12
12355,46936,12
12356,16505,12
12357,44272,12
12358,73065,12
12359,15056,12
12360,47303,12
12361,47501,12
12362,54947,12
12363,08733,12
12364,28761,12
12365,52625,12
12366,71743,12
12367,80642,12
12368,48840,12
12369,22620,12
12370,74028,12
12371,01370,12
12372,47929,12
12373,44473,12
12374,83352,12
12375,43416,11
12376,17082,11
12377,01749,11
12378,49659,11
12379,90630,11
12380,21132,11
12381,27371,11
12382,03465,11
12383,34288,11
12384,48623,11
12385,35950,11
12386,68502,11
12387,50703,11
12388,19547,11
12389,80827,11
12390,71913,11
12391,07079,11
12392,93608,11
12393,56469,11
12394,78632,11
12395,11771,11
12396,13425,11
12397,66603,11
12398,35546,11
12399,32008,11
12400,31031,11
12401,35645,11
12402,42420,11
12403,01071,11
12404,31805,11
12405,86351,11
12406,46565,11
12407,34102,11
12408,13338,11
12409,47339,11
12410,83539,11
12411,60416,11
12412,54624,11
12413,87740,11
12414,15901,11
12415,87122,11
12416,48617,11
12417,11106,11
12418,28461,11
12419,46574,11
12420,19060,11
12421,06231,11
12422,55924,11
12423,24556,11
12424,99030,11
12425,74044,11
12426,43755,11
12427,56527,11
12428,54941,11
12429,49021,11
12430,56252,11
12431,55793,11
12432,75401,11
12433,04969,11
12434,15066,11
12435,23829,11
12436,95328,11
12437,08848,11
12438,56650,11
12439,74036,11
12440,72019,11
12441,92646,11
12442,02356,11
12443,82601,11
12444,15104,11
12445,85645,11
12446,54773,11
12447,47918,11
12448,56028,11
12449,89120,11
12450,84513,11
12451,43773,11
12452,19731,11
12453,04915,11
12454,36017,11
12455,24174,11
12456,78573,11
12457,14223,11
12458,04364,11
12459,71901,11
12460,36561,11
12461,03284,11
12462,03605,11
12463,41129,11
12464,02769,11
12465,13856,11
12466,70581,11
12467,45369,11
12468,25306,11
12469,48883,11
12470,81321,11
12471,32666,11
12472,31082,11
12473,27009,11
12474,71671,11
12475,90010,11
12476,86331,11
12477,56029,11
12478,56467,11
12479,30833,11
12480,92004,11
12481,56284,11
12482,35956,11
12483,80645,11
12484,96087,11
12485,31712,11
12486,28129,11
12487,44086,11
12488,15557,11
12489,12428,11
12490,28501,11
12491,36790,11
12492,43324,11
12493,44484,11
12494,73052,11
12495,13477,11
12496,28170,11
12497,51030,11
12498,31078,11
12499,29932,11
12500,54452,11
12501,30094,11
12502,51040,11
12503,49037,11
12504,30206,11
12505,81655,11
12506,50042,11
12507,92234,11
12508,32062,11
12509,74074,11
12510,44233,11
12511,70051,11
12512,18322,11
12513,12487,11
12514,43767,11
12515,04747,11
12516,11560,11
12517,15541,11
12518,55936,11
12519,98295,11
12520,55945,11
12521,14051,11
12522,46017,11
12523,95552,11
12524,56678,11
12525,07043,11
12526,04062,11
12527,50140,11
12528,07502,11
12529,83001,11
12530,35178,11
12531,05743,11
12532,62428,11
12533,95970,11
12534,33786,11
12535,37336,11
12536,12816,11
12537,43718,11
12538,88318,11
12539,12498,11
12540,03864,11
12541,46311,11
12542,13135,11
12543,97635,11
12544,21849,11
12545,60033,11
12546,64429,11
12547,19056,11
12548,05478,11
12549,94705,11
12550,73010,11
12551,45381,11
12552,32656,11
12553,62442,11
12554,72959,11
12555,68455,11
12556,56253,11
12557,63038,11
12558,85540,11
12559,73459,11
12560,56115,11
12561,19555,11
12562,47446,11
12563,54456,11
12564,97637,11
12565,31625,11
12566,49643,11
12567,32222,11
12568,93106,11
12569,98546,11
12570,40741,11
12571,45832,11
12572,83525,11
12573,48141,11
12574,87931,11
12575,30320,11
12576,72949,11
12577,56381,11
12578,36703,11
12579,05701,11
12580,85619,11
12581,08562,11
12582,50125,11
12583,35481,11
12584,75771,11
12585,46835,11
12586,46391,11
12587,17859,11
12588,11542,11
12589,37135,11
12590,48353,11
12591,03303,11
12592,32358,11
12593,47613,11
12594,27882,11
12595,77417,11
12596,42784,11
12597,03052,11
12598,02655,11
12599,98336,11
12600,43148,11
12601,56088,11
12602,95560,11
12603,39573,11
12604,79605,11
12605,50126,11
12606,07738,11
12607,32081,11
12608,49107,11
12609,18940,11
12610,88043,11
12611,22308,11
12612,21636,11
12613,46036,11
12614,73026,11
12615,52732,11
12616,02030,11
12617,74421,11
12618,89142,11
12619,14560,11
12620,91980,11
12621,13797,11
12622,60421,11
12623,14432,11
12624,08020,11
12625,99025,11
12626,06704,11
12627,95310,11
12628,95629,11
12629,44064,11
12630,18343,11
12631,85621,11
12632,24069,11
12633,63130,11
12634,01337,11
12635,47408,11
12636,43512,11
12637,28586,11
12638,47619,11
12639,97364,11
12640,45651,11
12641,32735,11
12642,77306,11
12643,28540,11
12644,99163,11
12645,08026,11
12646,33131,11
12647,19015,11
12648,60513,11
12649,62226,11
12650,07716,11
12651,47581,11
12652,48328,11
12653,36009,11
12654,36311,11
12655,18353,11
12656,84732,11
12657,96023,11
12658,80526,11
12659,15320,11
12660,97329,11
12661,55951,11
12662,04579,11
12663,56387,11
12664,19975,11
12665,72064,11
12666,21013,11
12667,68313,11
12668,15824,11
12669,46173,11
12670,39815,11
12671,49344,11
12672,77459,11
12673,10012,11
12674,43756,11
12675,08514,11
12676,50595,11
12677,95962,10
12678,96069,10
12679,46792,10
12680,65101,10
12681,01355,10
12682,33514,10
12683,14737,10
12684,49283,10
12685,49601,10
12686,16673,10
12687,75706,10
12688,80820,10
12689,59421,10
12690,46408,10
12691,55304,10
12692,95443,10
12693,44857,10
12694,45648,10
12695,12883,10
12696,21919,10
12697,56655,10
12698,97533,10
12699,20868,10
12700,56239,10
12701,67060,10
12702,56386,10
12703,16743,10
12704,45875,10
12705,18424,10
12706,23843,10
12707,06793,10
12708,98612,10
12709,16692,10
12710,03031,10
12711,98249,10
12712,30205,10
12713,37246,10
12714,04448,10
12715,15714,10
12716,94703,10
12717,44481,10
12718,64165,10
12719,54180,10
12720,03884,10
12721,60184,10
12722,24137,10
12723,03047,10
12724,56521,10
12725,62471,10
12726,19133,10
12727,80624,10
12728,55407,10
12729,64050,10
12730,71282,10
12731,28546,10
12732,78956,10
12733,03782,10
12734,04086,10
12735,46637,10
12736,31815,10
12737,23954,10
12738,49237,10
12739,29567,10
12740,14216,10
12741,46761,10
12742,49302,10
12743,19962,10
12744,45162,10
12745,23898,10
12746,59047,10
12747,07628,10
12748,40360,10
12749,06235,10
12750,44411,10
12751,60401,10
12752,08853,10
12753,24092,10
12754,12919,10
12755,07646,10
12756,24122,10
12757,37705,10
12758,15423,10
12759,47546,10
12760,28139,10
12761,54015,10
12762,92236,10
12763,14414,10
12764,77351,10
12765,75672,10
12766,31014,10
12767,77328,10
12768,97125,10
12769,97721,10
12770,75670,10
12771,01585,10
12772,83443,10
12773,07737,10
12774,16249,10
12775,06255,10
12776,52336,10
12777,04344,10
12778,53570,10
12779,11715,10
12780,12446,10
12781,78045,10
12782,16401,10
12783,47720,10
12784,61031,10
12785,07401,10
12786,35184,10
12787,15051,10
12788,31087,10
12789,48316,10
12790,28659,10
12791,60070,10
12792,77963,10
12793,01746,10
12794,22641,10
12795,13080,10
12796,62445,10
12797,26385,10
12798,84745,10
12799,52577,10
12800,40403,10
12801,46135,10
12802,30527,10
12803,80758,10
12804,74447,10
12805,17810,10
12806,36756,10
12807,01118,10
12808,78586,10
12809,95935,10
12810,50219,10
12811,13661,10
12812,16115,10
12813,77382,10
12814,47460,10
12815,27052,10
12816,37373,10
12817,32617,10
12818,56332,10
12819,35579,10
12820,68031,10
12821,74859,10
12822,06085,10
12823,50501,10
12824,99301,10
12825,43413,10
12826,16872,10
12827,21057,10
12828,28021,10
12829,49646,10
12830,60471,10
12831,61334,10
12832,22211,10
12833,31016,10
12834,07822,10
12835,22454,10
12836,17407,10
12837,79536,10
12838,55932,10
12839,22448,10
12840,23410,10
12841,45503,10
12842,71203,10
12843,95920,10
12844,49307,10
12845,54153,10
12846,35446,10
12847,24104,10
12848,71270,10
12849,55356,10
12850,10527,10
12851,12458,10
12852,93950,10
12853,81403,10
12854,81132,10
12855,83869,10
12856,84330,10
12857,28071,10
12858,60418,10
12859,16117,10
12860,18436,10
12861,83860,10
12862,64071,10
12863,30257,10
12864,67037,10
12865,31316,10
12866,50651,10
12867,16224,10
12868,79601,10
12869,93604,10
12870,33493,10
12871,81058,10
12872,59648,10
12873,56161,10
12874,18631,10
12875,79701,10
12876,47872,10
12877,05404,10
12878,33853,10
12879,12185,10
12880,14701,10
12881,75559,10
12882,36344,10
12883,68601,10
12884,84069,10
12885,46069,10
12886,44905,10
12887,53959,10
12888,75503,10
12889,08825,10
12890,78410,10
12891,56343,10
12892,85936,10
12893,43431,10
12894,43342,10
12895,15935,10
12896,77864,10
12897,80448,10
12898,54143,10
12899,50161,10
12900,11789,10
12901,91914,10
12902,16938,10
12903,56446,10
12904,35634,10
12905,18013,10
12906,11935,10
12907,81133,10
12908,80453,10
12909,70086,10
12910,13141,10
12911,15337,10
12912,62912,10
12913,25035,10
12914,25075,10
12915,32579,10
12916,43506,10
12917,76208,10
12918,39823,10
12919,48865,10
12920,37692,10
12921,35160,10
12922,25266,10
12923,26337,10
12924,32334,10
12925,56158,10
12926,62711,10
12927,47648,10
12928,55385,10
12929,78163,10
12930,36319,10
12931,99036,10
12932,30258,10
12933,48322,10
12934,76034,10
12935,83702,10
12936,14012,10
12937,62522,10
12938,74020,10
12939,56316,10
12940,03818,10
12941,21869,10
12942,14209,10
12943,45159,10
12944,05468,10
12945,15424,10
12946,21766,10
12947,28345,10
12948,63873,10
12949,37762,10
12950,83314,10
12951,15955,10
12952,95936,10
12953,08092,10
12954,88434,10
12955,24577,10
12956,92332,10
12957,81524,10
12958,07020,10
12959,44510,10
12960,62846,10
12961,27048,10
12962,02052,10
12963,01945,10
12964,03275,10
12965,65109,10
12966,75068,10
12967,89134,10
12968,17972,10
12969,38843,10
12970,53963,10
12971,81638,10
12972,75570,10
12973,12170,10
12974,82201,10
12975,74632,10
12976,36346,10
12977,44149,10
12978,13108,10
12979,39666,10
12980,53585,10
12981,50168,10
12982,47620,10
12983,55703,10
12984,27837,10
12985,46562,10
12986,44839,10
12987,16929,10
12988,98837,10
12989,24236,10
12990,08690,10
12991,56763,10
12992,97840,10
12993,50034,10
12994,27298,10
12995,83428,10
12996,08312,10
12997,08609,10
12998,17860,10
12999,78959,10
13000,44093,10
13001,53528,10
13002,11693,10
13003,11944,10
13004,54495,10
13005,01602,10
13006,13140,10
13007,59825,10
13008,56152,10
13009,39345,10
13010,15943,10
13011,20763,10
13012,62560,10
13013,44288,10
13014,33013,9
13015,48637,9
13016,72065,9
13017,17243,9
13018,28713,9
13019,55705,9
13020,74053,9
13021,36477,9
13022,49665,9
13023,43044,9
13024,44235,9
13025,55397,9
13026,46033,9
13027,02915,9
13028,78957,9
13029,06018,9
13030,06517,9
13031,89027,9
13032,37042,9
13033,02816,9
13034,56122,9
13035,23040,9
13036,43449,9
13037,56727,9
13038,89442,9
13039,84027,9
13040,68832,9
13041,02648,9
13042,92543,9
13043,50107,9
13044,68847,9
13045,35224,9
13046,81236,9
13047,68305,9
13048,14810,9
13049,25918,9
13050,28697,9
13051,17864,9
13052,12776,9
13053,82639,9
13054,60408,9
13055,56311,9
13056,70723,9
13057,02666,9
13058,46764,9
13059,06339,9
13060,17823,9
13061,07062,9
13062,79602,9
13063,98241,9
13064,27505,9
13065,47553,9
13066,62995,9
13067,37738,9
13068,93925,9
13069,43356,9
13070,89002,9
13071,80644,9
13072,19945,9
13073,78566,9
13074,85634,9
13075,15870,9
13076,14068,9
13077,18066,9
13078,38901,9
13079,34996,9
13080,15558,9
13081,35447,9
13082,47448,9
13083,15451,9
13084,03455,9
13085,02825,9
13086,28904,9
13087,23350,9
13088,50648,9
13089,53039,9
13090,12160,9
13091,54732,9
13092,38351,9
13093,47532,9
13094,31533,9
13095,53818,9
13096,38570,9
13097,20695,9
13098,37860,9
13099,35078,9
13100,48073,9
13101,14437,9
13102,31804,9
13103,20862,9
13104,67210,9
13105,50319,9
13106,01524,9
13107,93653,9
13108,71730,9
13109,11977,9
13110,90275,9
13111,51246,9
13112,62206,9
13113,23433,9
13114,40514,9
13115,61360,9
13116,34982,9
13117,88260,9
13118,89831,9
13119,98253,9
13120,31007,9
13121,83549,9
13122,31901,9
13123,46803,9
13124,35672,9
13125,12566,9
13126,07649,9
13127,53044,9
13128,77551,9
13129,90732,9
13130,87505,9
13131,83623,9
13132,23421,9
13133,49337,9
13134,01027,9
13135,23915,9
13136,49633,9
13137,05345,9
13138,34269,9
13139,89045,9
13140,33841,9
13141,31827,9
13142,48867,9
13143,23921,9
13144,46767,9
13145,15688,9
13146,22843,9
13147,52537,9
13148,86324,9
13149,02638,9
13150,16689,9
13151,01775,9
13152,44880,9
13153,49415,9
13154,89311,9
13155,31539,9
13156,33616,9
13157,24431,9
13158,89148,9
13159,63775,9
13160,31642,9
13161,23962,9
13162,37073,9
13163,61747,9
13164,33438,9
13165,61240,9
13166,13363,9
13167,17113,9
13168,54110,9
13169,78550,9
13170,18088,9
13171,55418,9
13172,28665,9
13173,60180,9
13174,33062,9
13175,14006,9
13176,54943,9
13177,98077,9
13178,30669,9
13179,76640,9
13180,73505,9
13181,53538,9
13182,45065,9
13183,16319,9
13184,70764,9
13185,12863,9
13186,16314,9
13187,15027,9
13188,83837,9
13189,76655,9
13190,23123,9
13191,44875,9
13192,54486,9
13193,71325,9
13194,35087,9
13195,85631,9
13196,35747,9
13197,81527,9
13198,97639,9
13199,75092,9
13200,16936,9
13201,07442,9
13202,21625,9
13203,14423,9
13204,23923,9
13205,62877,9
13206,81059,9
13207,02559,9
13208,75965,9
13209,16641,9
13210,24381,9
13211,56349,9
13212,22542,9
13213,97903,9
13214,16912,9
13215,53050,9
13216,03244,9
13217,47630,9
13218,95589,9
13219,63755,9
13220,87031,9
13221,28390,9
13222,56263,9
13223,94301,9
13224,39191,9
13225,15260,9
13226,81041,9
13227,03266,9
13228,49783,9
13229,15003,9
13230,35764,9
13231,16142,9
13232,56090,9
13233,14760,9
13234,60097,9
13235,15851,9
